* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = E:\Teegan\20160815_Symcap_17.eds
* Experiment Run End Time = 2016-08-15 16:22:14 PM HST
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD	NOAMP
E2	857	D	UNKNOWN	FAM	NFQ-MGB	27.4559	27.6317	0.2486				false	0.01	false	15	22		N	N
E3	866	C	UNKNOWN	VIC	NFQ-MGB	26.8413	26.7619	0.1124				false	0.01	false	15	22		N	N
E3	866	D	UNKNOWN	FAM	NFQ-MGB	35.5575	35.8602	0.4281				false	0.01	false	15	22		N	N
E4	1001	C	UNKNOWN	VIC	NFQ-MGB	27.6498	27.8465	0.2781				false	0.01	false	15	22		N	N
E4	1001	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
E5	1005	C	UNKNOWN	VIC	NFQ-MGB	25.4121	25.4536	0.0587				false	0.01	false	15	22		N	N
E5	1005	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
E6	1009	C	UNKNOWN	VIC	NFQ-MGB	28.2892	28.4012	0.1583				false	0.01	false	15	22		N	N
E6	1009	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
E7	1013	C	UNKNOWN	VIC	NFQ-MGB	26.5329	26.2896	0.3441				false	0.01	false	15	22		N	N
E7	1013	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
E8	1017	C	UNKNOWN	VIC	NFQ-MGB	25.9057	25.9332	0.0388				false	0.01	false	15	22		N	N
E8	1017	D	UNKNOWN	FAM	NFQ-MGB	35.9523	36.1003	0.2093				false	0.01	false	15	22		N	N
E9	1021	C	UNKNOWN	VIC	NFQ-MGB	25.5974	25.461	0.193				false	0.01	false	15	22		N	N
E9	1021	D	UNKNOWN	FAM	NFQ-MGB	37.0848	37.0848					false	0.01	false	15	22		N	N
E10	1025	C	UNKNOWN	VIC	NFQ-MGB	26.2149	25.9795	0.3329				false	0.01	false	15	22		Y	N
E10	1025	D	UNKNOWN	FAM	NFQ-MGB	32.8531	34.3331	2.0931				false	0.01	false	15	22		Y	N
E11	1029	C	UNKNOWN	VIC	NFQ-MGB	25.6899	25.9164	0.3204				false	0.01	false	15	22		N	N
E11	1029	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
E12	1032	C	UNKNOWN	VIC	NFQ-MGB	25.2928	25.2126	0.1135				false	0.01	false	15	22		N	N
E12	1032	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
F1	845	C	UNKNOWN	VIC	NFQ-MGB	32.0714	32.2594	0.2658				false	0.01	false	15	22		N	N
F1	845	D	UNKNOWN	FAM	NFQ-MGB	26.3956	26.638	0.3428				false	0.01	false	15	22		N	N
F2	857	C	UNKNOWN	VIC	NFQ-MGB	33.8169	33.6601	0.2218				false	0.01	false	15	22		N	N
F2	857	D	UNKNOWN	FAM	NFQ-MGB	27.8075	27.6317	0.2486				false	0.01	false	15	22		N	N
F3	866	C	UNKNOWN	VIC	NFQ-MGB	26.6824	26.7619	0.1124				false	0.01	false	15	22		N	N
F3	866	D	UNKNOWN	FAM	NFQ-MGB	36.163	35.8602	0.4281				false	0.01	false	15	22		N	N
F4	1001	C	UNKNOWN	VIC	NFQ-MGB	28.0431	27.8465	0.2781				false	0.01	false	15	22		N	N
F4	1001	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
F5	1005	C	UNKNOWN	VIC	NFQ-MGB	25.4951	25.4536	0.0587				false	0.01	false	15	22		N	N
F5	1005	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
F6	1009	C	UNKNOWN	VIC	NFQ-MGB	28.5131	28.4012	0.1583				false	0.01	false	15	22		N	N
F6	1009	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
F7	1013	C	UNKNOWN	VIC	NFQ-MGB	26.0462	26.2896	0.3441				false	0.01	false	15	22		N	N
F7	1013	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
F8	1017	C	UNKNOWN	VIC	NFQ-MGB	25.9606	25.9332	0.0388				false	0.01	false	15	22		N	N
F8	1017	D	UNKNOWN	FAM	NFQ-MGB	36.2484	36.1003	0.2093				false	0.01	false	15	22		N	N
F9	1021	C	UNKNOWN	VIC	NFQ-MGB	25.3245	25.461	0.193				false	0.01	false	15	22		N	N
F9	1021	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	37.0848					false	0.01	false	15	22		N	N
F10	1025	C	UNKNOWN	VIC	NFQ-MGB	25.7441	25.9795	0.3329				false	0.01	false	15	22		Y	N
F10	1025	D	UNKNOWN	FAM	NFQ-MGB	35.8132	34.3331	2.0931				false	0.01	false	15	22		Y	N
F11	1029	C	UNKNOWN	VIC	NFQ-MGB	26.143	25.9164	0.3204				false	0.01	false	15	22		N	N
F11	1029	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
F12	-	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	Y
F12	-	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	Y
G1	845	C	UNKNOWN	VIC	NFQ-MGB	32.4474	32.2594	0.2658				false	0.01	false	15	22		N	N
G1	845	D	UNKNOWN	FAM	NFQ-MGB	26.8804	26.638	0.3428				false	0.01	false	15	22		N	N
G2	860	C	UNKNOWN	VIC	NFQ-MGB	33.0907	33.3583	0.3784				false	0.01	false	15	22		N	N
G2	860	D	UNKNOWN	FAM	NFQ-MGB	28.722	28.804	0.1159				false	0.01	false	15	22		N	N
G3	868	C	UNKNOWN	VIC	NFQ-MGB	27.4662	27.7194	0.358				false	0.01	false	15	22		N	N
G3	868	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
G4	1002	C	UNKNOWN	VIC	NFQ-MGB	28.4266	28.4174	0.013				false	0.01	false	15	22		N	N
G4	1002	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
G5	1006	C	UNKNOWN	VIC	NFQ-MGB	25.3986	25.7828	0.5433				false	0.01	false	15	22		Y	N
G5	1006	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		Y	N
G6	1010	C	UNKNOWN	VIC	NFQ-MGB	24.428	24.9254	0.7033				false	0.01	false	15	22		Y	N
G6	1010	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		Y	N
G7	1014	C	UNKNOWN	VIC	NFQ-MGB	26.9102	26.9016	0.0122				false	0.01	false	15	22		N	N
G7	1014	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
G8	1018	C	UNKNOWN	VIC	NFQ-MGB	25.6827	25.7363	0.0757				false	0.01	false	15	22		N	N
G8	1018	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
G9	1022	C	UNKNOWN	VIC	NFQ-MGB	26.1605	26.2783	0.1666				false	0.01	false	15	22		N	N
G9	1022	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
G10	1026	C	UNKNOWN	VIC	NFQ-MGB	24.9275	25.0039	0.108				false	0.01	false	15	22		N	N
G10	1026	D	UNKNOWN	FAM	NFQ-MGB	28.9263	29.2566	0.4671				false	0.01	false	15	22		N	N
G11	1030	C	UNKNOWN	VIC	NFQ-MGB	25.3356	26.0374	0.9926				false	0.01	false	15	22		Y	N
G11	1030	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		Y	N
G12	-	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	Y
G12	-	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	Y
H1																		N	N
H2	860	C	UNKNOWN	VIC	NFQ-MGB	33.6258	33.3583	0.3784				false	0.01	false	15	22		N	N
H2	860	D	UNKNOWN	FAM	NFQ-MGB	28.8859	28.804	0.1159				false	0.01	false	15	22		N	N
H3	868	C	UNKNOWN	VIC	NFQ-MGB	27.9725	27.7194	0.358				false	0.01	false	15	22		N	N
H3	868	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
H4	1002	C	UNKNOWN	VIC	NFQ-MGB	28.4082	28.4174	0.013				false	0.01	false	15	22		N	N
H4	1002	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
H5	1006	C	UNKNOWN	VIC	NFQ-MGB	26.167	25.7828	0.5433				false	0.01	false	15	22		Y	N
H5	1006	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		Y	N
H6	1010	C	UNKNOWN	VIC	NFQ-MGB	25.4227	24.9254	0.7033				false	0.01	false	15	22		Y	N
H6	1010	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		Y	N
H7	1014	C	UNKNOWN	VIC	NFQ-MGB	26.8929	26.9016	0.0122				false	0.01	false	15	22		N	N
H7	1014	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
H8	1018	C	UNKNOWN	VIC	NFQ-MGB	25.7898	25.7363	0.0757				false	0.01	false	15	22		N	N
H8	1018	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
H9	1022	C	UNKNOWN	VIC	NFQ-MGB	26.3961	26.2783	0.1666				false	0.01	false	15	22		N	N
H9	1022	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		N	N
H10	1026	C	UNKNOWN	VIC	NFQ-MGB	25.0803	25.0039	0.108				false	0.01	false	15	22		N	N
H10	1026	D	UNKNOWN	FAM	NFQ-MGB	29.5869	29.2566	0.4671				false	0.01	false	15	22		N	N
H11	1030	C	UNKNOWN	VIC	NFQ-MGB	26.7393	26.0374	0.9926				false	0.01	false	15	22		Y	N
H11	1030	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	15	22		Y	N
H12																		N	N
